ms,lp,al,be
1.338280899999999995e+01,-2.999647200000000069e+00,-3.339350700000000005e-01,6.979648400000000308e-01
1.337953599999999987e+01,-3.001976200000000095e+00,-3.338162700000000260e-01,6.894673999999999525e-01
1.338246000000000002e+01,-3.000088400000000100e+00,-3.308048100000000047e-01,6.962449000000000554e-01
1.334539599999999915e+01,-2.951996600000000193e+00,-3.887057700000000060e-01,6.799496800000000007e-01
1.342150700000000008e+01,-2.983123599999999875e+00,-3.750295000000000156e-01,7.199852799999999498e-01
1.331845500000000015e+01,-2.968182200000000215e+00,-3.294826299999999986e-01,6.739609800000000428e-01
1.342189300000000074e+01,-3.000233000000000150e+00,-3.654342700000000055e-01,7.119758699999999552e-01
1.345925399999999961e+01,-3.021681000000000061e+00,-3.419814400000000254e-01,7.589781399999999678e-01
1.344414500000000068e+01,-3.010491599999999934e+00,-3.997292499999999804e-01,7.208553699999999953e-01
1.343456600000000023e+01,-3.000574700000000039e+00,-3.934363100000000113e-01,7.178487199999999957e-01
1.342197999999999958e+01,-2.993018800000000201e+00,-4.123877300000000079e-01,7.062462499999999643e-01
1.348394099999999973e+01,-3.026210700000000031e+00,-4.281605199999999889e-01,7.440765799999999874e-01
1.334028400000000047e+01,-2.959828799999999926e+00,-4.127891399999999988e-01,6.401662700000000372e-01
1.330287799999999976e+01,-2.936799900000000019e+00,-4.181926699999999886e-01,6.463635399999999587e-01
1.328187199999999990e+01,-2.957763299999999873e+00,-4.010546700000000020e-01,6.272281100000000054e-01
1.335686100000000032e+01,-3.002127400000000002e+00,-3.131028100000000092e-01,6.870566399999999962e-01
1.316374500000000047e+01,-2.922618100000000219e+00,-3.581627700000000192e-01,5.813570099999999519e-01
1.317061999999999955e+01,-2.915237499999999926e+00,-3.715857499999999924e-01,5.826684899999999834e-01
1.336474399999999996e+01,-2.983909800000000168e+00,-2.776294599999999946e-01,6.957759000000000027e-01
1.338125199999999992e+01,-2.992361199999999943e+00,-2.966017699999999868e-01,6.874438800000000072e-01
1.335215799999999930e+01,-3.010797999999999863e+00,-3.128711499999999868e-01,6.865071600000000052e-01
1.336940700000000071e+01,-2.951096900000000023e+00,-3.540673400000000082e-01,6.943206400000000444e-01
1.336425299999999972e+01,-2.948341600000000007e+00,-3.621237900000000010e-01,7.022485000000000532e-01
1.335117100000000079e+01,-2.970255299999999821e+00,-3.858475699999999731e-01,6.672687800000000058e-01
1.323581000000000074e+01,-2.952134299999999989e+00,-2.234554800000000119e-01,6.542547300000000066e-01
1.321806300000000078e+01,-2.952154399999999956e+00,-2.275253399999999926e-01,6.492662399999999945e-01
1.334594200000000086e+01,-2.971404900000000016e+00,-3.492675399999999875e-01,6.837296999999999958e-01
1.351214599999999955e+01,-3.035183500000000034e+00,-3.976993300000000175e-01,7.702259500000000481e-01
1.349328900000000075e+01,-3.021969799999999928e+00,-4.047147799999999962e-01,7.789271899999999915e-01
1.350266300000000008e+01,-3.041105200000000064e+00,-4.275923099999999755e-01,7.413990900000000384e-01
1.341054500000000083e+01,-2.987591699999999850e+00,-3.583221200000000217e-01,7.180308800000000380e-01
1.333263299999999951e+01,-2.961189500000000141e+00,-3.253826000000000218e-01,6.875700000000000145e-01
1.337327699999999986e+01,-2.994379100000000182e+00,-3.518484000000000056e-01,6.965711900000000067e-01
1.349856300000000076e+01,-3.035875900000000183e+00,-4.288490500000000094e-01,7.477717400000000181e-01
1.349106199999999944e+01,-3.030676300000000101e+00,-4.276609100000000052e-01,7.660503499999999910e-01
1.350310699999999997e+01,-3.026387399999999950e+00,-4.247591199999999900e-01,7.683391099999999918e-01
1.351653300000000080e+01,-3.031358599999999903e+00,-4.097036700000000198e-01,7.620330300000000001e-01
1.351007700000000078e+01,-3.036828700000000048e+00,-4.091282399999999764e-01,7.555178000000000171e-01
1.350338400000000050e+01,-3.035986499999999921e+00,-4.133583800000000252e-01,7.578025400000000245e-01
1.351933200000000035e+01,-3.037985299999999889e+00,-4.061341199999999874e-01,7.781621499999999969e-01
1.353565099999999966e+01,-3.049941800000000036e+00,-4.273846000000000034e-01,7.755202399999999718e-01
1.352377300000000027e+01,-3.058363899999999802e+00,-3.847592799999999813e-01,7.908981400000000272e-01
1.351633400000000051e+01,-3.037115399999999799e+00,-4.695814999999999850e-01,7.525800099999999659e-01
1.351490599999999986e+01,-3.049568400000000068e+00,-4.815899000000000152e-01,7.403794999999999682e-01
1.351285799999999959e+01,-3.048637100000000100e+00,-4.921846200000000171e-01,7.324505300000000441e-01
1.352984200000000037e+01,-3.045061000000000018e+00,-4.931593599999999911e-01,7.328667199999999715e-01
1.347686299999999981e+01,-3.016446499999999808e+00,-4.238541499999999851e-01,7.439243800000000517e-01
1.320037800000000061e+01,-2.934068299999999851e+00,-2.834322300000000072e-01,6.182159799999999983e-01
1.319415099999999974e+01,-2.940196499999999880e+00,-2.679828899999999736e-01,6.173199400000000114e-01
1.318924299999999938e+01,-2.950219099999999983e+00,-2.631731400000000276e-01,6.117456399999999794e-01
1.323351399999999956e+01,-2.965154399999999857e+00,-2.212200099999999947e-01,6.477763300000000113e-01
1.336030799999999985e+01,-2.962834899999999827e+00,-3.794045999999999808e-01,6.780494999999999717e-01
1.346884599999999921e+01,-3.026635100000000023e+00,-3.898803399999999919e-01,7.352041799999999849e-01
1.355974100000000071e+01,-3.077807899999999819e+00,-4.837197599999999986e-01,7.795511999999999997e-01
1.346710799999999963e+01,-3.009634199999999815e+00,-3.845073199999999858e-01,7.374230400000000296e-01
1.354574900000000071e+01,-3.052952599999999794e+00,-4.463766599999999807e-01,7.787819400000000059e-01
1.364032599999999995e+01,-3.103595599999999788e+00,-5.002104299999999837e-01,8.441027599999999520e-01
1.362411600000000078e+01,-3.110853599999999997e+00,-5.070809499999999748e-01,8.375454900000000036e-01
1.364130399999999987e+01,-3.113001999999999825e+00,-5.010550599999999966e-01,8.303205200000000064e-01
1.370904600000000073e+01,-3.166901499999999814e+00,-5.608812899999999768e-01,8.690901800000000454e-01
1.354199599999999926e+01,-3.054447399999999924e+00,-4.793456600000000067e-01,7.572088200000000047e-01
1.355088600000000021e+01,-3.051668499999999895e+00,-5.191046299999999558e-01,7.582410000000000538e-01
1.353724700000000070e+01,-3.060464800000000096e+00,-5.085070299999999710e-01,7.380066499999999863e-01
1.344206199999999995e+01,-3.014433700000000105e+00,-3.518353799999999754e-01,7.171167400000000303e-01
1.335690899999999992e+01,-2.961191299999999860e+00,-3.245446300000000006e-01,6.922147100000000108e-01
1.330632699999999957e+01,-2.969877199999999995e+00,-3.017376900000000028e-01,6.650646399999999847e-01
1.341131299999999982e+01,-3.000914900000000163e+00,-3.933309400000000178e-01,7.081041599999999825e-01
1.339678199999999997e+01,-2.986411200000000044e+00,-4.151552299999999862e-01,6.853357199999999816e-01
1.339451799999999970e+01,-2.985494500000000162e+00,-4.723382700000000045e-01,6.678226999999999913e-01
1.317248799999999953e+01,-2.950240899999999833e+00,-1.835910900000000123e-01,6.413453599999999755e-01
1.317559800000000081e+01,-2.920897200000000193e+00,-3.377538299999999771e-01,6.071645300000000356e-01
1.320004699999999964e+01,-2.943376600000000121e+00,-2.911481699999999839e-01,6.277954199999999929e-01
1.320580299999999951e+01,-2.944331899999999891e+00,-2.867565100000000200e-01,6.256757600000000252e-01
1.331468800000000030e+01,-2.969553499999999957e+00,-3.591335900000000025e-01,6.612703100000000278e-01
1.332324500000000000e+01,-2.967915599999999987e+00,-3.629087300000000127e-01,6.417412399999999906e-01
1.340494299999999939e+01,-2.999332900000000190e+00,-3.889255200000000245e-01,7.045251300000000549e-01
1.342884100000000025e+01,-2.974769400000000008e+00,-4.082770299999999852e-01,7.110637899999999734e-01
1.339314899999999930e+01,-2.993066499999999852e+00,-4.044347600000000043e-01,7.085601400000000050e-01
1.333967799999999926e+01,-2.975611799999999807e+00,-3.681329600000000091e-01,6.823180199999999695e-01
1.334380600000000072e+01,-2.973321199999999997e+00,-3.666974900000000148e-01,6.804698999999999609e-01
1.336606800000000028e+01,-3.000326299999999780e+00,-3.761362999999999790e-01,6.744515399999999605e-01
1.338080700000000078e+01,-2.986991300000000127e+00,-3.673780700000000010e-01,6.795660500000000326e-01
1.343760699999999986e+01,-3.012084799999999785e+00,-3.418970800000000199e-01,7.321653399999999978e-01
1.344105700000000070e+01,-3.012121399999999838e+00,-3.366497600000000201e-01,7.466552100000000136e-01
1.344781700000000058e+01,-3.016480500000000120e+00,-4.469350899999999793e-01,7.008375799999999600e-01
1.346362500000000040e+01,-3.022972300000000168e+00,-3.738461599999999829e-01,7.389919999999999822e-01
1.335653300000000065e+01,-2.966284299999999874e+00,-3.928791899999999893e-01,6.747786799999999641e-01
1.331743099999999913e+01,-2.957122500000000098e+00,-3.110458600000000073e-01,6.742397399999999763e-01
1.327061600000000041e+01,-2.938288500000000081e+00,-3.523053300000000276e-01,6.485522599999999915e-01
1.314680199999999921e+01,-2.942192900000000222e+00,-1.470319599999999893e-01,6.187724100000000504e-01
1.345367199999999919e+01,-3.016705299999999923e+00,-4.619121400000000266e-01,7.243645499999999959e-01
1.348364600000000024e+01,-3.034258599999999806e+00,-4.299103899999999756e-01,7.407489900000000516e-01
1.348914199999999930e+01,-3.034004200000000040e+00,-4.422189799999999837e-01,7.548888599999999949e-01
1.344443700000000064e+01,-3.007470300000000041e+00,-4.426760200000000034e-01,7.011853999999999587e-01
1.319746400000000008e+01,-2.943463899999999800e+00,-2.567496799999999801e-01,6.212533799999999662e-01
1.353225899999999982e+01,-3.062324600000000174e+00,-4.214691700000000041e-01,7.713450899999999555e-01
1.353576200000000007e+01,-3.046473399999999998e+00,-4.296904999999999752e-01,7.877085799999999915e-01
1.353415200000000063e+01,-3.055598100000000095e+00,-4.353090199999999910e-01,7.831974299999999722e-01
1.351324900000000007e+01,-3.047499300000000133e+00,-4.507400799999999874e-01,7.514896800000000487e-01
1.351089999999999947e+01,-3.051131100000000096e+00,-4.479952200000000273e-01,7.438201899999999922e-01
1.353462000000000032e+01,-3.040743200000000090e+00,-5.160858499999999571e-01,7.487243799999999672e-01
1.353835300000000075e+01,-3.075958299999999923e+00,-5.186153399999999802e-01,7.556597499999999634e-01
1.355189000000000021e+01,-3.075692099999999929e+00,-5.142423699999999487e-01,7.582698599999999622e-01
1.348033099999999962e+01,-3.010591799999999818e+00,-4.299481499999999734e-01,7.276871700000000498e-01
1.352909200000000034e+01,-3.044071699999999936e+00,-4.464802399999999727e-01,7.598441999999999696e-01
1.342417000000000016e+01,-2.987287199999999920e+00,-4.492189699999999952e-01,6.853488899999999884e-01
1.340456200000000031e+01,-2.987354799999999866e+00,-4.246263499999999858e-01,6.831519700000000528e-01
1.338460599999999978e+01,-2.994291000000000036e+00,-4.215692699999999959e-01,6.849620899999999679e-01
1.340372400000000042e+01,-2.990706100000000145e+00,-3.768386400000000025e-01,7.242115099999999472e-01
1.334027599999999936e+01,-2.979394399999999887e+00,-3.875206400000000273e-01,6.694601900000000105e-01
1.322278200000000048e+01,-2.947419299999999964e+00,-3.107535300000000000e-01,6.278479099999999535e-01
1.324642700000000062e+01,-2.929009199999999868e+00,-3.170413599999999943e-01,6.251139700000000188e-01
1.323846799999999924e+01,-2.931832500000000064e+00,-3.221512300000000106e-01,6.338131200000000076e-01
1.337484399999999951e+01,-2.994543300000000130e+00,-3.204763400000000262e-01,6.999694100000000141e-01
1.329537900000000050e+01,-2.951612299999999856e+00,-3.499642800000000165e-01,6.499293699999999507e-01
1.334876799999999974e+01,-2.985284099999999885e+00,-2.931552499999999783e-01,7.038562000000000429e-01
1.337342199999999970e+01,-2.989630000000000010e+00,-2.961585199999999807e-01,6.957957700000000356e-01
1.336584900000000076e+01,-2.988095899999999805e+00,-2.989801000000000264e-01,7.043673700000000482e-01
1.330466599999999922e+01,-2.955216899999999924e+00,-3.119811200000000007e-01,6.682666800000000018e-01
1.319018299999999932e+01,-2.935171599999999881e+00,-2.598490999999999995e-01,6.203478799999999627e-01
1.335729300000000030e+01,-2.956951099999999943e+00,-3.584825899999999899e-01,6.889489100000000255e-01
1.329798100000000005e+01,-2.951456900000000161e+00,-3.435311200000000231e-01,6.485577799999999726e-01
1.329229600000000033e+01,-2.936640399999999929e+00,-3.361085799999999901e-01,6.671678100000000278e-01
1.335183600000000048e+01,-2.960269300000000214e+00,-3.586437699999999729e-01,6.778156400000000525e-01
1.342112299999999969e+01,-3.001918400000000098e+00,-3.883479499999999973e-01,6.953346299999999536e-01
1.345219299999999940e+01,-2.999984099999999820e+00,-4.047887099999999960e-01,7.230817400000000283e-01
1.344811699999999988e+01,-3.011944600000000083e+00,-3.784482599999999808e-01,7.519303999999999988e-01
1.349198699999999995e+01,-3.038538400000000195e+00,-4.384492500000000126e-01,7.525916200000000167e-01
1.347133999999999965e+01,-3.011756699999999842e+00,-4.203986699999999743e-01,7.168639399999999773e-01
1.344152799999999992e+01,-3.016882499999999911e+00,-4.137078200000000039e-01,7.179971099999999939e-01
1.345248400000000011e+01,-3.011607199999999818e+00,-4.021516099999999927e-01,7.170045999999999919e-01
1.344627499999999998e+01,-3.013115500000000058e+00,-4.243616000000000055e-01,7.184287200000000206e-01
1.344905200000000001e+01,-3.004931899999999878e+00,-4.171835700000000036e-01,7.124414700000000211e-01
1.325377800000000050e+01,-2.947334099999999957e+00,-2.670653900000000136e-01,6.454008300000000364e-01
1.324855299999999936e+01,-2.943919999999999870e+00,-2.609885200000000016e-01,6.483730100000000274e-01
1.326247900000000080e+01,-2.941778900000000085e+00,-2.609617599999999871e-01,6.466285200000000399e-01
1.320463099999999912e+01,-2.931159699999999813e+00,-2.658947400000000183e-01,6.113022399999999967e-01
1.318161600000000000e+01,-2.932564699999999913e+00,-2.712276900000000213e-01,6.320196399999999937e-01
1.322714599999999940e+01,-2.919952599999999787e+00,-2.643958699999999773e-01,6.370550200000000274e-01
1.319282300000000063e+01,-2.933792099999999792e+00,-2.220504299999999931e-01,6.265676700000000210e-01
1.317338999999999949e+01,-2.946842699999999926e+00,-2.234703100000000053e-01,6.241391699999999654e-01
1.326843599999999945e+01,-2.934771800000000042e+00,-3.711812899999999971e-01,6.419049799999999584e-01
1.330040499999999959e+01,-2.938972099999999976e+00,-3.685082000000000080e-01,6.373128500000000418e-01
1.326413999999999938e+01,-2.950506900000000154e+00,-3.798636000000000235e-01,6.280313400000000490e-01
1.328044599999999953e+01,-2.947396799999999928e+00,-3.711135500000000143e-01,6.265317299999999534e-01
1.330667000000000044e+01,-2.942373599999999811e+00,-3.441074800000000211e-01,6.561891100000000199e-01
1.322375000000000078e+01,-2.944423000000000012e+00,-2.115089400000000064e-01,6.584131699999999920e-01
1.320046800000000076e+01,-2.948059799999999786e+00,-2.419940299999999989e-01,6.240282600000000013e-01
1.322358400000000067e+01,-2.957110199999999800e+00,-2.403345699999999974e-01,6.336342000000000363e-01
1.321342399999999984e+01,-2.934096499999999885e+00,-2.115724999999999967e-01,6.463430900000000090e-01
1.321999699999999933e+01,-2.939429899999999929e+00,-2.081353900000000035e-01,6.519163000000000041e-01
1.319458799999999954e+01,-2.973344800000000010e+00,-1.910296499999999953e-01,6.312387600000000099e-01
1.314550200000000046e+01,-2.906491400000000169e+00,-2.245508200000000121e-01,6.157354099999999830e-01
1.314363700000000001e+01,-2.906760799999999811e+00,-2.406306500000000015e-01,6.065140100000000478e-01
1.315417200000000086e+01,-2.904843099999999900e+00,-2.338700099999999893e-01,6.080356599999999778e-01
1.351978800000000014e+01,-3.048821499999999851e+00,-4.897834999999999828e-01,7.341699400000000209e-01
1.351127999999999929e+01,-3.046511600000000097e+00,-4.801968699999999979e-01,7.325300399999999934e-01
1.336797299999999922e+01,-2.979633499999999824e+00,-3.897066499999999878e-01,6.636266199999999449e-01
1.333455999999999975e+01,-2.991053799999999985e+00,-3.929080300000000192e-01,6.651595200000000041e-01
1.336073799999999956e+01,-2.990005500000000094e+00,-3.853890300000000213e-01,6.562591800000000530e-01
1.338970699999999958e+01,-2.981370800000000099e+00,-3.845615000000000006e-01,6.868364000000000136e-01
1.329163600000000045e+01,-2.950875599999999821e+00,-3.269536299999999951e-01,6.531342900000000062e-01
1.329129600000000089e+01,-2.956247600000000197e+00,-3.275530400000000175e-01,6.508683100000000055e-01
